date,location,new_cases,new_deaths,total_cases,total_deaths
2/23/20,France,0,0,12,1
2/24/20,France,0,0,12,1
2/25/20,France,0,0,12,1
2/26/20,France,2,0,14,1
2/27/20,France,3,1,17,2
2/28/20,France,21,0,38,2
2/29/20,France,19,0,57,2
3/1/20,France,43,0,100,2
3/2/20,France,30,0,130,2
3/3/20,France,48,1,178,3
3/4/20,France,34,1,212,4
3/5/20,France,73,0,285,4
3/6/20,France,138,3,423,7
3/7/20,France,190,2,613,9
3/8/20,France,103,1,716,10
3/9/20,France,410,9,1126,19
3/10/20,France,286,11,1412,30
3/11/20,France,372,3,1784,33
3/12/20,France,497,15,2281,48
3/13/20,France,595,13,2876,61
3/14/20,France,785,18,3661,79
3/15/20,France,838,12,4499,91
3/16/20,France,924,36,5423,127
3/17/20,France,1210,21,6633,148
3/18/20,France,1097,27,7730,175
3/19/20,France,1404,69,9134,244
3/20/20,France,1861,128,10995,372
3/21/20,France,1617,78,12612,450
3/22/20,France,1847,112,14459,562
3/23/20,France,1559,112,16018,674
3/24/20,France,3838,186,19856,860
3/25/20,France,2446,240,22302,1100
3/19/20,French Polynesia,3,0,3,0
3/20/20,French Polynesia,0,0,3,0
3/21/20,French Polynesia,12,0,15,0
3/22/20,French Polynesia,2,0,17,0
3/23/20,French Polynesia,1,0,18,0
3/24/20,French Polynesia,5,0,23,0
3/25/20,French Polynesia,2,0,25,0
3/13/20,Gabon,1,0,1,0
3/15/20,Gabon,0,0,1,0
3/16/20,Gabon,0,0,1,0
3/17/20,Gabon,0,0,1,0
3/18/20,Gabon,0,0,1,0
3/19/20,Gabon,2,0,3,0
3/20/20,Gabon,0,0,3,0
3/21/20,Gabon,0,1,3,1
3/22/20,Gabon,0,0,3,1
3/23/20,Gabon,3,0,6,1
3/24/20,Gabon,0,0,6,1
3/25/20,Gabon,0,0,6,1
3/18/20,Gambia,1,0,1,0
3/19/20,Gambia,0,0,1,0
3/20/20,Gambia,0,0,1,0
3/21/20,Gambia,0,0,1,0
3/22/20,Gambia,0,0,1,0
3/23/20,Gambia,0,0,1,0
3/24/20,Gambia,1,1,2,1
3/25/20,Gambia,1,0,3,1
12/31/19,Georgia,0,0,0,0
1/1/20,Georgia,0,0,0,0
1/2/20,Georgia,0,0,0,0
1/3/20,Georgia,0,0,0,0
1/4/20,Georgia,0,0,0,0
1/5/20,Georgia,0,0,0,0
1/6/20,Georgia,0,0,0,0
1/7/20,Georgia,0,0,0,0
1/8/20,Georgia,0,0,0,0
1/9/20,Georgia,0,0,0,0
1/10/20,Georgia,0,0,0,0
1/11/20,Georgia,0,0,0,0
1/12/20,Georgia,0,0,0,0
1/13/20,Georgia,0,0,0,0
1/14/20,Georgia,0,0,0,0
1/15/20,Georgia,0,0,0,0
1/16/20,Georgia,0,0,0,0
1/17/20,Georgia,0,0,0,0
1/18/20,Georgia,0,0,0,0
1/19/20,Georgia,0,0,0,0
1/20/20,Georgia,0,0,0,0
1/21/20,Georgia,0,0,0,0
1/22/20,Georgia,0,0,0,0
1/23/20,Georgia,0,0,0,0
1/24/20,Georgia,0,0,0,0
1/25/20,Georgia,0,0,0,0
1/26/20,Georgia,0,0,0,0
1/27/20,Georgia,0,0,0,0
1/28/20,Georgia,0,0,0,0
1/29/20,Georgia,0,0,0,0
1/30/20,Georgia,0,0,0,0
1/31/20,Georgia,0,0,0,0
2/1/20,Georgia,0,0,0,0
2/2/20,Georgia,0,0,0,0
2/3/20,Georgia,0,0,0,0
2/4/20,Georgia,0,0,0,0
2/5/20,Georgia,0,0,0,0
2/6/20,Georgia,0,0,0,0
2/7/20,Georgia,0,0,0,0
2/8/20,Georgia,0,0,0,0
2/9/20,Georgia,0,0,0,0
2/10/20,Georgia,0,0,0,0
2/11/20,Georgia,0,0,0,0
2/12/20,Georgia,0,0,0,0
2/13/20,Georgia,0,0,0,0
2/14/20,Georgia,0,0,0,0
2/15/20,Georgia,0,0,0,0
2/16/20,Georgia,0,0,0,0
2/17/20,Georgia,0,0,0,0
2/18/20,Georgia,0,0,0,0
2/19/20,Georgia,0,0,0,0
2/20/20,Georgia,0,0,0,0
2/21/20,Georgia,0,0,0,0
2/22/20,Georgia,0,0,0,0
2/23/20,Georgia,0,0,0,0
2/24/20,Georgia,0,0,0,0
2/25/20,Georgia,0,0,0,0
2/26/20,Georgia,0,0,0,0
2/27/20,Georgia,1,0,1,0
2/28/20,Georgia,0,0,1,0
2/29/20,Georgia,1,0,2,0
3/1/20,Georgia,1,0,3,0
3/2/20,Georgia,0,0,3,0
3/5/20,Georgia,0,0,3,0
3/6/20,Georgia,6,0,9,0
3/8/20,Georgia,3,0,12,0
3/9/20,Georgia,1,0,13,0
3/10/20,Georgia,2,0,15,0
3/11/20,Georgia,8,0,23,0
3/12/20,Georgia,1,0,24,0
3/13/20,Georgia,1,0,25,0
3/14/20,Georgia,5,0,30,0
3/15/20,Georgia,0,0,30,0
3/16/20,Georgia,0,0,30,0
3/17/20,Georgia,3,0,33,0
3/18/20,Georgia,1,0,34,0
3/19/20,Georgia,0,0,34,0
3/20/20,Georgia,6,0,40,0
3/21/20,Georgia,3,0,43,0
3/22/20,Georgia,6,0,49,0
3/23/20,Georgia,5,0,54,0
3/24/20,Georgia,7,0,61,0
3/25/20,Georgia,9,0,70,0
12/31/19,Germany,0,0,0,0
1/1/20,Germany,0,0,0,0
1/2/20,Germany,0,0,0,0
1/3/20,Germany,0,0,0,0
1/4/20,Germany,0,0,0,0
1/5/20,Germany,0,0,0,0
1/6/20,Germany,0,0,0,0
1/7/20,Germany,0,0,0,0
1/8/20,Germany,0,0,0,0
1/9/20,Germany,0,0,0,0
1/10/20,Germany,0,0,0,0
1/11/20,Germany,0,0,0,0
1/12/20,Germany,0,0,0,0
1/13/20,Germany,0,0,0,0
1/14/20,Germany,0,0,0,0
1/15/20,Germany,0,0,0,0
1/16/20,Germany,0,0,0,0
1/17/20,Germany,0,0,0,0
1/18/20,Germany,0,0,0,0
1/19/20,Germany,0,0,0,0
1/20/20,Germany,0,0,0,0
1/21/20,Germany,0,0,0,0
1/22/20,Germany,0,0,0,0
1/23/20,Germany,0,0,0,0
1/24/20,Germany,0,0,0,0
1/25/20,Germany,0,0,0,0
1/26/20,Germany,0,0,0,0
1/27/20,Germany,0,0,0,0
1/28/20,Germany,1,0,1,0
1/29/20,Germany,3,0,4,0
1/30/20,Germany,0,0,4,0
1/31/20,Germany,1,0,5,0
2/1/20,Germany,2,0,7,0
2/2/20,Germany,1,0,8,0
2/3/20,Germany,1,0,9,0
2/4/20,Germany,2,0,11,0
2/5/20,Germany,0,0,11,0
2/6/20,Germany,0,0,11,0
2/7/20,Germany,1,0,12,0
2/8/20,Germany,1,0,13,0
2/9/20,Germany,0,0,13,0
2/10/20,Germany,0,0,13,0
2/11/20,Germany,0,0,13,0
2/12/20,Germany,2,0,15,0
2/13/20,Germany,0,0,15,0
2/14/20,Germany,0,0,15,0
2/15/20,Germany,0,0,15,0
2/16/20,Germany,0,0,15,0
2/17/20,Germany,0,0,15,0
2/18/20,Germany,0,0,15,0
2/19/20,Germany,0,0,15,0
2/20/20,Germany,0,0,15,0
2/21/20,Germany,0,0,15,0
2/22/20,Germany,0,0,15,0
2/23/20,Germany,0,0,15,0
2/24/20,Germany,0,0,15,0
2/25/20,Germany,0,0,15,0
2/26/20,Germany,2,0,17,0
2/27/20,Germany,4,0,21,0
2/28/20,Germany,26,0,47,0
2/29/20,Germany,10,0,57,0
3/1/20,Germany,54,0,111,0
3/2/20,Germany,18,0,129,0
3/3/20,Germany,28,0,157,0
3/4/20,Germany,39,0,196,0
3/5/20,Germany,66,0,262,0
3/6/20,Germany,138,0,400,0
3/7/20,Germany,284,0,684,0
3/8/20,Germany,163,0,847,0
3/9/20,Germany,55,0,902,0
3/10/20,Germany,237,2,1139,2
3/11/20,Germany,157,0,1296,2
3/12/20,Germany,271,1,1567,3
3/13/20,Germany,802,2,2369,5
3/14/20,Germany,693,0,3062,5
3/15/20,Germany,733,3,3795,8
3/16/20,Germany,1043,4,4838,12
3/17/20,Germany,1174,1,6012,13
3/18/20,Germany,1144,0,7156,13
3/19/20,Germany,1042,0,8198,13
3/20/20,Germany,5940,30,14138,43
3/21/20,Germany,4049,2,18187,45
3/22/20,Germany,3276,22,21463,67
3/23/20,Germany,3311,27,24774,94
3/24/20,Germany,4438,32,29212,126
3/25/20,Germany,2342,23,31554,149
3/13/20,Ghana,2,0,2,0
3/15/20,Ghana,0,0,2,0
3/16/20,Ghana,0,0,2,0
3/17/20,Ghana,4,0,6,0
3/18/20,Ghana,0,0,6,0
3/19/20,Ghana,1,0,7,0
3/20/20,Ghana,4,0,11,0
3/21/20,Ghana,5,0,16,0
3/22/20,Ghana,5,1,21,1
3/23/20,Ghana,3,0,24,1
3/24/20,Ghana,3,1,27,2
3/25/20,Ghana,26,0,53,2
3/20/20,Gibraltar,10,0,10,0
3/21/20,Gibraltar,0,0,10,0
3/22/20,Gibraltar,0,0,10,0
3/23/20,Gibraltar,5,0,15,0
3/24/20,Gibraltar,0,0,15,0
3/25/20,Gibraltar,0,0,15,0
12/31/19,Greece,0,0,0,0
1/1/20,Greece,0,0,0,0
1/2/20,Greece,0,0,0,0
1/3/20,Greece,0,0,0,0
1/4/20,Greece,0,0,0,0
1/5/20,Greece,0,0,0,0
1/6/20,Greece,0,0,0,0
1/7/20,Greece,0,0,0,0
1/8/20,Greece,0,0,0,0
1/9/20,Greece,0,0,0,0
1/10/20,Greece,0,0,0,0
1/11/20,Greece,0,0,0,0
1/12/20,Greece,0,0,0,0
1/13/20,Greece,0,0,0,0
1/14/20,Greece,0,0,0,0
1/15/20,Greece,0,0,0,0
1/16/20,Greece,0,0,0,0
1/17/20,Greece,0,0,0,0
1/18/20,Greece,0,0,0,0
1/19/20,Greece,0,0,0,0
1/20/20,Greece,0,0,0,0
1/21/20,Greece,0,0,0,0
1/22/20,Greece,0,0,0,0
1/23/20,Greece,0,0,0,0
1/24/20,Greece,0,0,0,0
1/25/20,Greece,0,0,0,0
1/26/20,Greece,0,0,0,0
1/27/20,Greece,0,0,0,0
1/28/20,Greece,0,0,0,0
1/29/20,Greece,0,0,0,0
1/30/20,Greece,0,0,0,0
1/31/20,Greece,0,0,0,0
2/1/20,Greece,0,0,0,0
2/2/20,Greece,0,0,0,0
2/3/20,Greece,0,0,0,0
2/4/20,Greece,0,0,0,0
2/5/20,Greece,0,0,0,0
2/6/20,Greece,0,0,0,0
2/7/20,Greece,0,0,0,0
2/8/20,Greece,0,0,0,0
2/9/20,Greece,0,0,0,0
2/10/20,Greece,0,0,0,0
2/11/20,Greece,0,0,0,0
2/12/20,Greece,0,0,0,0
2/13/20,Greece,0,0,0,0
2/14/20,Greece,0,0,0,0
2/15/20,Greece,0,0,0,0
2/16/20,Greece,0,0,0,0
2/17/20,Greece,0,0,0,0
2/18/20,Greece,0,0,0,0
2/19/20,Greece,0,0,0,0
2/20/20,Greece,0,0,0,0
2/21/20,Greece,0,0,0,0
2/22/20,Greece,0,0,0,0
2/23/20,Greece,0,0,0,0
2/24/20,Greece,0,0,0,0
2/25/20,Greece,0,0,0,0
2/26/20,Greece,0,0,0,0
2/27/20,Greece,1,0,1,0
2/28/20,Greece,2,0,3,0
2/29/20,Greece,1,0,4,0
3/1/20,Greece,3,0,7,0
3/2/20,Greece,0,0,7,0
3/5/20,Greece,3,0,10,0
3/6/20,Greece,22,0,32,0
3/7/20,Greece,13,0,45,0
3/8/20,Greece,21,0,66,0
3/9/20,Greece,7,0,73,0
3/10/20,Greece,11,0,84,0
3/11/20,Greece,6,0,90,0
3/12/20,Greece,9,1,99,1
3/13/20,Greece,34,0,133,1
3/14/20,Greece,57,0,190,1
3/15/20,Greece,38,2,228,3
3/16/20,Greece,103,1,331,4
3/17/20,Greece,21,0,352,4
3/18/20,Greece,35,1,387,5
3/19/20,Greece,31,0,418,5
3/20/20,Greece,46,0,464,5
3/21/20,Greece,31,3,495,8
3/22/20,Greece,35,5,530,13
3/23/20,Greece,94,2,624,15
3/24/20,Greece,71,2,695,17
3/25/20,Greece,48,3,743,20
3/20/20,Greenland,2,0,2,0
3/21/20,Greenland,0,0,2,0
3/22/20,Greenland,0,0,2,0
3/23/20,Greenland,0,0,2,0
3/24/20,Greenland,2,0,4,0
3/25/20,Greenland,0,0,4,0
3/23/20,Grenada,1,0,1,0
3/24/20,Grenada,0,0,1,0
3/25/20,Grenada,0,0,1,0
3/19/20,Guam,3,0,3,0
3/20/20,Guam,9,0,12,0
3/21/20,Guam,2,0,14,0
3/22/20,Guam,1,1,15,1
3/23/20,Guam,12,0,27,1
3/24/20,Guam,2,0,29,1
3/25/20,Guam,3,0,32,1
3/15/20,Guatemala,1,0,1,0
3/16/20,Guatemala,0,1,1,1
3/17/20,Guatemala,5,0,6,1
3/18/20,Guatemala,0,0,6,1
3/19/20,Guatemala,2,0,8,1
3/20/20,Guatemala,1,0,9,1
3/21/20,Guatemala,4,0,13,1
3/22/20,Guatemala,4,0,17,1
3/23/20,Guatemala,2,0,19,1
3/24/20,Guatemala,1,0,20,1
3/25/20,Guatemala,1,0,21,1
3/20/20,Guernsey,1,0,1,0
3/21/20,Guernsey,0,0,1,0
3/22/20,Guernsey,0,0,1,0
3/23/20,Guernsey,16,0,17,0
3/24/20,Guernsey,3,0,20,0
3/25/20,Guernsey,3,0,23,0
3/14/20,Guinea,1,0,1,0
3/15/20,Guinea,0,0,1,0
3/17/20,Guinea,0,0,1,0
3/18/20,Guinea,0,0,1,0
3/19/20,Guinea,0,0,1,0
3/20/20,Guinea,0,0,1,0
3/21/20,Guinea,1,0,2,0
3/22/20,Guinea,0,0,2,0
3/23/20,Guinea,0,0,2,0
3/24/20,Guinea,0,0,2,0
3/25/20,Guinea,2,0,4,0
3/13/20,Guyana,1,1,1,1
3/16/20,Guyana,3,0,4,1
3/17/20,Guyana,0,0,4,1
3/18/20,Guyana,0,0,4,1
3/19/20,Guyana,1,0,5,1
3/20/20,Guyana,0,0,5,1
3/21/20,Guyana,0,0,5,1
3/22/20,Guyana,0,0,5,1
3/23/20,Guyana,0,0,5,1
3/24/20,Guyana,0,0,5,1
3/25/20,Guyana,0,0,5,1
3/20/20,Haiti,2,0,2,0
3/21/20,Haiti,0,0,2,0
3/22/20,Haiti,0,0,2,0
3/23/20,Haiti,0,0,2,0
3/24/20,Haiti,3,0,5,0
3/25/20,Haiti,2,0,7,0
3/12/20,Honduras,2,0,2,0
3/14/20,Honduras,1,0,3,0
3/16/20,Honduras,3,0,6,0
3/17/20,Honduras,2,0,8,0
3/18/20,Honduras,1,0,9,0
3/19/20,Honduras,3,0,12,0
3/20/20,Honduras,12,0,24,0
3/21/20,Honduras,0,0,24,0
3/22/20,Honduras,2,0,26,0
3/23/20,Honduras,1,0,27,0
3/24/20,Honduras,3,0,30,0
3/25/20,Honduras,6,0,36,0
3/5/20,Hungary,2,0,2,0
3/7/20,Hungary,2,0,4,0
3/8/20,Hungary,3,0,7,0
3/9/20,Hungary,1,0,8,0
3/10/20,Hungary,1,0,9,0
3/11/20,Hungary,3,0,12,0
3/12/20,Hungary,1,0,13,0
3/13/20,Hungary,3,0,16,0
3/14/20,Hungary,9,0,25,0
3/15/20,Hungary,6,0,31,0
3/16/20,Hungary,8,1,39,1
3/17/20,Hungary,11,0,50,1
3/18/20,Hungary,0,0,50,1
3/19/20,Hungary,23,0,73,1
3/20/20,Hungary,12,0,85,1
3/21/20,Hungary,0,3,85,4
3/22/20,Hungary,46,0,131,4
3/23/20,Hungary,36,3,167,7
3/24/20,Hungary,20,1,187,8
3/25/20,Hungary,39,2,226,10
12/31/19,Iceland,0,0,0,0
1/1/20,Iceland,0,0,0,0
1/2/20,Iceland,0,0,0,0
1/3/20,Iceland,0,0,0,0
1/4/20,Iceland,0,0,0,0
1/5/20,Iceland,0,0,0,0
1/6/20,Iceland,0,0,0,0
1/7/20,Iceland,0,0,0,0
1/8/20,Iceland,0,0,0,0
1/9/20,Iceland,0,0,0,0
1/10/20,Iceland,0,0,0,0
1/11/20,Iceland,0,0,0,0
1/12/20,Iceland,0,0,0,0
1/13/20,Iceland,0,0,0,0
1/14/20,Iceland,0,0,0,0
1/15/20,Iceland,0,0,0,0
1/16/20,Iceland,0,0,0,0
1/17/20,Iceland,0,0,0,0
1/18/20,Iceland,0,0,0,0
1/19/20,Iceland,0,0,0,0
1/20/20,Iceland,0,0,0,0
1/21/20,Iceland,0,0,0,0
1/22/20,Iceland,0,0,0,0
1/23/20,Iceland,0,0,0,0
1/24/20,Iceland,0,0,0,0
1/25/20,Iceland,0,0,0,0
1/26/20,Iceland,0,0,0,0
1/27/20,Iceland,0,0,0,0
1/28/20,Iceland,0,0,0,0
1/29/20,Iceland,0,0,0,0
1/30/20,Iceland,0,0,0,0
1/31/20,Iceland,0,0,0,0
2/1/20,Iceland,0,0,0,0
2/2/20,Iceland,0,0,0,0
2/3/20,Iceland,0,0,0,0
2/4/20,Iceland,0,0,0,0
2/5/20,Iceland,0,0,0,0
2/6/20,Iceland,0,0,0,0
2/7/20,Iceland,0,0,0,0
2/8/20,Iceland,0,0,0,0
2/9/20,Iceland,0,0,0,0
2/10/20,Iceland,0,0,0,0
2/11/20,Iceland,0,0,0,0
2/12/20,Iceland,0,0,0,0
2/13/20,Iceland,0,0,0,0
2/14/20,Iceland,0,0,0,0
2/15/20,Iceland,0,0,0,0
2/16/20,Iceland,0,0,0,0
2/17/20,Iceland,0,0,0,0
2/18/20,Iceland,0,0,0,0
2/19/20,Iceland,0,0,0,0
2/20/20,Iceland,0,0,0,0
2/21/20,Iceland,0,0,0,0
2/22/20,Iceland,0,0,0,0
2/23/20,Iceland,0,0,0,0
2/24/20,Iceland,0,0,0,0
2/25/20,Iceland,0,0,0,0
2/26/20,Iceland,0,0,0,0
2/27/20,Iceland,0,0,0,0
2/28/20,Iceland,0,0,0,0
2/29/20,Iceland,1,0,1,0
3/1/20,Iceland,0,0,1,0
3/2/20,Iceland,2,0,3,0
3/3/20,Iceland,3,0,6,0
3/4/20,Iceland,10,0,16,0
3/5/20,Iceland,10,0,26,0
3/6/20,Iceland,9,0,35,0
3/7/20,Iceland,8,0,43,0
3/8/20,Iceland,10,0,53,0
3/9/20,Iceland,2,0,55,0
3/10/20,Iceland,10,0,65,0
3/11/20,Iceland,5,0,70,0
3/12/20,Iceland,15,0,85,0
3/13/20,Iceland,32,0,117,0
3/14/20,Iceland,0,0,117,0
3/15/20,Iceland,21,0,138,0
3/16/20,Iceland,40,0,178,0
3/17/20,Iceland,21,0,199,0
3/18/20,Iceland,48,0,247,0
3/19/20,Iceland,3,0,250,0
3/20/20,Iceland,80,1,330,1
3/21/20,Iceland,79,0,409,1
3/22/20,Iceland,64,0,473,1
3/23/20,Iceland,95,0,568,1
3/24/20,Iceland,20,1,588,2
3/25/20,Iceland,60,0,648,2
12/31/19,India,0,0,0,0
1/1/20,India,0,0,0,0
1/2/20,India,0,0,0,0
1/3/20,India,0,0,0,0
1/4/20,India,0,0,0,0
1/5/20,India,0,0,0,0
1/6/20,India,0,0,0,0
1/7/20,India,0,0,0,0
1/8/20,India,0,0,0,0
1/9/20,India,0,0,0,0
1/10/20,India,0,0,0,0
1/11/20,India,0,0,0,0
1/12/20,India,0,0,0,0
1/13/20,India,0,0,0,0
1/14/20,India,0,0,0,0
1/15/20,India,0,0,0,0
1/16/20,India,0,0,0,0
1/17/20,India,0,0,0,0
1/18/20,India,0,0,0,0
1/19/20,India,0,0,0,0
1/20/20,India,0,0,0,0
1/21/20,India,0,0,0,0
1/22/20,India,0,0,0,0
1/23/20,India,0,0,0,0
1/24/20,India,0,0,0,0
1/25/20,India,0,0,0,0
1/26/20,India,0,0,0,0
1/27/20,India,0,0,0,0
1/28/20,India,0,0,0,0
1/29/20,India,0,0,0,0
1/30/20,India,1,0,1,0
1/31/20,India,0,0,1,0
2/1/20,India,0,0,1,0
2/2/20,India,1,0,2,0
2/3/20,India,0,0,2,0
2/4/20,India,1,0,3,0
2/5/20,India,0,0,3,0
2/6/20,India,0,0,3,0
2/7/20,India,0,0,3,0
2/8/20,India,0,0,3,0
2/9/20,India,0,0,3,0
2/10/20,India,0,0,3,0
2/11/20,India,0,0,3,0
2/12/20,India,0,0,3,0
2/13/20,India,0,0,3,0
2/14/20,India,0,0,3,0
2/15/20,India,0,0,3,0
2/16/20,India,0,0,3,0
2/17/20,India,0,0,3,0
2/18/20,India,0,0,3,0
2/19/20,India,0,0,3,0
2/20/20,India,0,0,3,0
2/21/20,India,0,0,3,0
2/22/20,India,0,0,3,0
2/23/20,India,0,0,3,0
2/24/20,India,0,0,3,0
2/25/20,India,0,0,3,0
2/26/20,India,0,0,3,0
2/27/20,India,0,0,3,0
2/28/20,India,0,0,3,0
2/29/20,India,0,0,3,0
3/1/20,India,0,0,3,0
3/2/20,India,0,0,3,0
3/3/20,India,2,0,5,0
3/4/20,India,1,0,6,0
3/5/20,India,22,0,28,0
3/6/20,India,1,0,29,0
3/7/20,India,2,0,31,0
3/8/20,India,3,0,34,0
3/10/20,India,10,0,44,0
3/11/20,India,6,0,50,0
3/12/20,India,23,0,73,0
3/13/20,India,2,1,75,1
3/14/20,India,8,1,83,2
3/15/20,India,7,0,90,2
3/16/20,India,3,0,93,2
3/17/20,India,32,1,125,3
3/18/20,India,12,0,137,3
3/19/20,India,28,0,165,3
3/20/20,India,26,1,191,4
3/21/20,India,40,0,231,4
3/22/20,India,89,0,320,4
3/23/20,India,119,3,439,7
3/24/20,India,53,2,492,9
3/25/20,India,70,0,562,9
12/31/19,Indonesia,0,0,0,0
1/1/20,Indonesia,0,0,0,0
1/2/20,Indonesia,0,0,0,0
1/3/20,Indonesia,0,0,0,0
1/4/20,Indonesia,0,0,0,0
1/5/20,Indonesia,0,0,0,0
1/6/20,Indonesia,0,0,0,0
1/7/20,Indonesia,0,0,0,0
1/8/20,Indonesia,0,0,0,0
1/9/20,Indonesia,0,0,0,0
1/10/20,Indonesia,0,0,0,0
1/11/20,Indonesia,0,0,0,0
1/12/20,Indonesia,0,0,0,0
1/13/20,Indonesia,0,0,0,0
1/14/20,Indonesia,0,0,0,0
1/15/20,Indonesia,0,0,0,0
1/16/20,Indonesia,0,0,0,0
1/17/20,Indonesia,0,0,0,0
1/18/20,Indonesia,0,0,0,0
1/19/20,Indonesia,0,0,0,0
1/20/20,Indonesia,0,0,0,0
1/21/20,Indonesia,0,0,0,0
1/22/20,Indonesia,0,0,0,0
1/23/20,Indonesia,0,0,0,0
1/24/20,Indonesia,0,0,0,0
1/25/20,Indonesia,0,0,0,0
1/26/20,Indonesia,0,0,0,0
1/27/20,Indonesia,0,0,0,0
1/28/20,Indonesia,0,0,0,0
1/29/20,Indonesia,0,0,0,0
1/30/20,Indonesia,0,0,0,0
1/31/20,Indonesia,0,0,0,0
2/1/20,Indonesia,0,0,0,0
2/2/20,Indonesia,0,0,0,0
2/3/20,Indonesia,0,0,0,0
2/4/20,Indonesia,0,0,0,0
2/5/20,Indonesia,0,0,0,0
2/6/20,Indonesia,0,0,0,0
2/7/20,Indonesia,0,0,0,0
2/8/20,Indonesia,0,0,0,0
2/9/20,Indonesia,0,0,0,0
2/10/20,Indonesia,0,0,0,0
2/11/20,Indonesia,0,0,0,0
2/12/20,Indonesia,0,0,0,0
2/13/20,Indonesia,0,0,0,0
2/14/20,Indonesia,0,0,0,0
2/15/20,Indonesia,0,0,0,0
2/16/20,Indonesia,0,0,0,0
2/17/20,Indonesia,0,0,0,0
2/18/20,Indonesia,0,0,0,0
2/19/20,Indonesia,0,0,0,0
2/20/20,Indonesia,0,0,0,0
2/21/20,Indonesia,0,0,0,0
2/22/20,Indonesia,0,0,0,0
2/23/20,Indonesia,0,0,0,0
2/24/20,Indonesia,0,0,0,0
2/25/20,Indonesia,0,0,0,0
2/26/20,Indonesia,0,0,0,0
2/27/20,Indonesia,0,0,0,0
2/28/20,Indonesia,0,0,0,0
2/29/20,Indonesia,0,0,0,0
3/1/20,Indonesia,0,0,0,0
3/2/20,Indonesia,2,0,2,0
3/7/20,Indonesia,2,0,4,0
3/9/20,Indonesia,2,0,6,0
3/11/20,Indonesia,13,0,19,0
3/12/20,Indonesia,15,1,34,1
3/14/20,Indonesia,35,3,69,4
3/15/20,Indonesia,27,0,96,4
3/16/20,Indonesia,21,1,117,5
3/17/20,Indonesia,17,0,134,5
3/18/20,Indonesia,38,0,172,5
3/19/20,Indonesia,0,0,172,5
3/20/20,Indonesia,55,14,227,19
3/21/20,Indonesia,82,6,309,25
3/22/20,Indonesia,141,13,450,38
3/23/20,Indonesia,64,10,514,48
3/24/20,Indonesia,65,1,579,49
3/25/20,Indonesia,107,6,686,55
12/31/19,International,0,0,0,0
1/1/20,International,0,0,0,0
1/2/20,International,0,0,0,0
1/3/20,International,0,0,0,0
1/4/20,International,0,0,0,0
1/5/20,International,0,0,0,0
1/6/20,International,0,0,0,0
1/7/20,International,0,0,0,0
1/8/20,International,0,0,0,0
1/9/20,International,0,0,0,0
1/10/20,International,0,0,0,0
1/11/20,International,0,0,0,0
1/12/20,International,0,0,0,0
1/13/20,International,0,0,0,0
1/14/20,International,0,0,0,0
1/15/20,International,0,0,0,0
1/16/20,International,0,0,0,0
1/17/20,International,0,0,0,0
1/18/20,International,0,0,0,0
1/19/20,International,0,0,0,0
1/20/20,International,0,0,0,0
1/21/20,International,0,0,0,0
1/22/20,International,0,0,0,0
1/23/20,International,0,0,0,0
1/24/20,International,0,0,0,0
1/25/20,International,0,0,0,0
1/26/20,International,0,0,0,0
1/27/20,International,0,0,0,0
1/28/20,International,0,0,0,0
1/29/20,International,0,0,0,0
1/30/20,International,0,0,0,0
1/31/20,International,0,0,0,0
2/1/20,International,0,0,0,0
2/2/20,International,0,0,0,0
2/3/20,International,0,0,0,0
2/4/20,International,0,0,0,0
2/5/20,International,10,0,10,0
2/6/20,International,10,0,20,0
2/7/20,International,41,0,61,0
2/8/20,International,3,0,64,0
2/9/20,International,0,0,64,0
2/10/20,International,6,0,70,0
2/11/20,International,65,0,135,0
2/12/20,International,39,0,174,0
2/13/20,International,0,0,174,0
2/14/20,International,47,0,221,0
2/15/20,International,0,0,221,0
2/16/20,International,134,0,355,0
2/17/20,International,0,0,355,0
2/18/20,International,99,0,454,0
2/19/20,International,88,0,542,0
2/20/20,International,79,2,621,2
2/21/20,International,13,0,634,2
2/22/20,International,0,0,634,2
2/23/20,International,0,0,634,2
2/24/20,International,57,1,691,3
2/25/20,International,0,0,691,3
2/26/20,International,0,1,691,4
2/27/20,International,14,0,705,4
2/28/20,International,0,0,705,4
2/29/20,International,0,2,705,6
3/1/20,International,0,0,705,6
3/2/20,International,0,0,705,6
3/10/20,International,-9,1,696,7
12/31/19,Iran,0,0,0,0
1/1/20,Iran,0,0,0,0
1/2/20,Iran,0,0,0,0
1/3/20,Iran,0,0,0,0
1/4/20,Iran,0,0,0,0
1/5/20,Iran,0,0,0,0
1/6/20,Iran,0,0,0,0
1/7/20,Iran,0,0,0,0
1/8/20,Iran,0,0,0,0
1/9/20,Iran,0,0,0,0
1/10/20,Iran,0,0,0,0
1/11/20,Iran,0,0,0,0
1/12/20,Iran,0,0,0,0
1/13/20,Iran,0,0,0,0
1/14/20,Iran,0,0,0,0
1/15/20,Iran,0,0,0,0
1/16/20,Iran,0,0,0,0
1/17/20,Iran,0,0,0,0
1/18/20,Iran,0,0,0,0
1/19/20,Iran,0,0,0,0
1/20/20,Iran,0,0,0,0
1/21/20,Iran,0,0,0,0
1/22/20,Iran,0,0,0,0
1/23/20,Iran,0,0,0,0
1/24/20,Iran,0,0,0,0
1/25/20,Iran,0,0,0,0
1/26/20,Iran,0,0,0,0
1/27/20,Iran,0,0,0,0
